decoyID	species	max1	pos1	max2	pos2	d	clade	matched_common_name
KLHL12_202895776	amaVit1	0.056915	12	0.688425	126	0.702954	Aves	Parrot
NFASC_204993798	amaVit1	0.767122	47	0.395374	67	0.953992	Aves	Parrot
PIK3C2B_204450853	amaVit1	0.838174	49	0.460747	391	0.88	Aves	Parrot
PLXNA2_208042515	amaVit1	0.00222	15	0.711713	146	0.748318	Aves	Parrot
EXO1_241866724	amaVit1	0.569814	48	0.303322	178	0.946987	Aves	Parrot
LYST_235770331	amaVit1	0.698788	13	0.33947	246	0.869468	Aves	Parrot
ITCH_34438691	amaVit1	0.007596	48	0.521897	110	0.89631	Aves	Parrot
COL9A3_62826966	amaVit1	0.002043	29	0.872943	130	0.434968	Aves	Parrot
SPO11_57335678	amaVit1	0.81978	56	0.475923	79	0.035806	Aves	Parrot
STMN3_63642395	amaVit1	0.982584	49	0.319738	336	0.72093	Aves	Parrot
SLC37A1_42539333	amaVit1	0.969018	48	0.540463	304	0.827182	Aves	Parrot
MED15_20568948	amaVit1	0.016485	26	0.94635	229	0.964286	Aves	Parrot
ALG12_49911155	amaVit1	0.548097	49	0.67015	512	0.70913	Aves	Parrot
CHADL_41240480	amaVit1	0.170346	11	0.399063	196	0.403226	Aves	Parrot
PPP6R2_50432440	amaVit1	0.847766	48	0.30641	132	0.8473	Aves	Parrot
MTIF2_55254381	amaVit1	0.409619	77	0.475852	169	0.299401	Aves	Parrot
PPP4R3B_55569655	amaVit1	0.647283	49	0.529058	243	0.969556	Aves	Parrot
EHBP1_62990461	amaVit1	0.366489	48	0.473093	104	0.865371	Aves	Parrot
INPP4A_98559046	amaVit1	0.457095	48	0.412157	162	0.908901	Aves	Parrot
USP34_61314000	amaVit1	0.722649	49	0.801511	895	0.456849	Aves	Parrot
ARHGEF4_131045105	amaVit1	0.633636	48	0.343173	139	0.802286	Aves	Parrot
CCNT2_134919496	amaVit1	0.699794	48	0.43675	205	0.255319	Aves	Parrot
LYPD1_132669495	amaVit1	0.002762	39	0.413791	274	0.436782	Aves	Parrot
MRPS9_105089528	amaVit1	2.1e-05	4	0.986967	103	0.226919	Aves	Parrot
SCN9A_166287256	amaVit1	0.729095	49	0.328517	280	0.669173	Aves	Parrot
SESTD1_179179421	amaVit1	0.161873	49	0.670916	101	0.967982	Aves	Parrot
UBE2E3_180982968	amaVit1	0.67901	48	0.863154	224	0.639892	Aves	Parrot
DNAH7_195814008	amaVit1	0.008414	60	0.669241	159	0.912123	Aves	Parrot
XRCC5_216161763	amaVit1	0.420291	48	0.371543	441	0.674169	Aves	Parrot
COL4A3_227302793	amaVit1	0.00037	47	0.991113	119	0.756084	Aves	Parrot
DGKD_233468199	amaVit1	0.119632	48	0.604565	307	0.667981	Aves	Parrot
LRRFIP1_237760684	amaVit1	0.033295	15	0.574839	175	0.908831	Aves	Parrot
NGEF_232880755	amaVit1	0.943225	49	0.800818	462	0.369637	Aves	Parrot
PTMA_231709399	amaVit1	0.005807	6	0.919614	233	0.804159	Aves	Parrot
SLC4A3_219637544	amaVit1	0.42318	48	0.815605	109	0.352318	Aves	Parrot
KCNH8_19512858	amaVit1	0.465618	10	0.307609	49	0.924341	Aves	Parrot
APPL1_57236732	amaVit1	0.885418	48	0.37603	296	0.715885	Aves	Parrot
DOCK3_51341812	amaVit1	0.369549	48	0.364357	116	0.980705	Aves	Parrot
SLMAP_57861006	amaVit1	0.778732	48	0.343085	415	0.362694	Aves	Parrot
WDR82_52268208	amaVit1	0.895645	49	0.358651	326	0.891235	Aves	Parrot
PARP9_122563054	amaVit1	0.005717	64	0.467587	168	0.953118	Aves	Parrot
PIK3R4_130729973	amaVit1	0.971	49	0.453287	309	0.699163	Aves	Parrot
MED12L_151372188	amaVit1	0.731373	48	0.339257	363	0.763209	Aves	Parrot
RASA2_141586228	amaVit1	0.71263	97	0.419432	364	0.186242	Aves	Parrot
XRN1_142376661	amaVit1	0.98462	49	0.931833	773	0.433824	Aves	Parrot
ABLIM2_8078886	amaVit1	0.938872	49	0.86439	180	0.735265	Aves	Parrot
MAEA_1325045	amaVit1	0.087254	48	0.468297	229	0.947216	Aves	Parrot
ADGRL3_61732645	amaVit1	0.811361	48	0.352489	346	0.50554	Aves	Parrot
SDAD1_75955793	amaVit1	0.62062	49	0.345446	204	0.954267	Aves	Parrot
ANK2_113311048	amaVit1	0.609803	48	0.603365	230	0.871928	Aves	Parrot
LEF1_108074166	amaVit1	0.807969	49	0.307635	244	0.948653	Aves	Parrot
SEC24B_109511657	amaVit1	0.616953	48	0.349199	196	0.770327	Aves	Parrot
GLRB_157149342	amaVit1	0.845076	48	0.348859	399	0.950721	Aves	Parrot
GRIA2_157333520	amaVit1	0.01696	48	0.886782	103	0.190071	Aves	Parrot
RNF175_153726670	amaVit1	0.696489	19	0.310457	174	0.95532	Aves	Parrot
TBC1D9_140669296	amaVit1	0.765659	49	0.421398	232	0.395122	Aves	Parrot
FSTL5_161464211	amaVit1	0.652781	49	0.302862	320	0.978804	Aves	Parrot
SLC12A7_1052488	amaVit1	0.120539	49	0.594871	140	0.772727	Aves	Parrot
TNPO1_72849485	amaVit1	0.013046	55	0.977778	187	0.793128	Aves	Parrot
LMNB1_126813349	amaVit1	0.118024	87	0.758202	262	0.947115	Aves	Parrot
MEGF10_127442738	amaVit1	0.828675	48	0.439384	105	0.88894	Aves	Parrot
PCDH12_141948354	amaVit1	0.440626	51	0.666074	132	0.918639	Aves	Parrot
ADAMTS2_179344507	amaVit1	0.823742	53	0.517583	202	0.355617	Aves	Parrot
RANBP17_171294168	amaVit1	0.737435	48	0.462645	370	0.547083	Aves	Parrot
FOXF2_1393524	amaVit1	0.908275	46	0.42044	113	0.897408	Aves	Parrot
MBOAT1_20125796	amaVit1	0.943268	49	0.386579	335	0.78117	Aves	Parrot
ADGRB3_69015605	amaVit1	0.924372	48	0.35728	191	0.884376	Aves	Parrot
DNAH8_38782516	amaVit1	0.607025	0	0.448843	48	0.797499	Aves	Parrot
DNAH8_38817378	amaVit1	0.005711	24	0.310066	149	0.972057	Aves	Parrot
FOXP4_41584600	amaVit1	0.882334	42	0.397736	316	0.902464	Aves	Parrot
GLP1R_39065097	amaVit1	0.903921	48	0.534486	183	0.944621	Aves	Parrot
MUT_49452986	amaVit1	0.849317	49	0.335432	117	0.809276	Aves	Parrot
ASCC3_100514927	amaVit1	0.032892	47	0.575432	659	0.662236	Aves	Parrot
ASCC3_100866724	amaVit1	0.295174	49	0.372257	202	0.919294	Aves	Parrot
LAMA4_112157468	amaVit1	0.000593	12	0.85041	153	0.932922	Aves	Parrot
ARFGEF3_138237764	amaVit1	0.993951	48	0.613389	346	0.923722	Aves	Parrot
ENPP3_131691694	amaVit1	0.092824	25	0.386951	190	0.913197	Aves	Parrot
EPB41L2_130875339	amaVit1	0.906388	49	0.580018	1151	0.689883	Aves	Parrot
UTRN_144789487	amaVit1	0.741655	48	0.308271	144	0.910059	Aves	Parrot
ARID1B_157196468	amaVit1	0.905622	48	0.321026	340	0.815252	Aves	Parrot
CNKSR3_154424716	amaVit1	0.709029	49	0.344757	233	0.836511	Aves	Parrot
ACTB_5530194	amaVit1	0.053555	1	0.796507	321	0.605061	Aves	Parrot
MAFK_1531079	amaVit1	0.508012	31	0.688127	511	0.790095	Aves	Parrot
CDK13_40091588	amaVit1	0.193628	48	0.792448	136	0.916704	Aves	Parrot
DNAH11_21898739	amaVit1	0.882626	48	0.508233	303	0.912201	Aves	Parrot
PCLO_82842864	amaVit1	0.305262	46	0.566186	132	0.912598	Aves	Parrot
CADPS2_122385715	amaVit1	0.870873	49	0.506686	289	0.811321	Aves	Parrot
CFTR_117532398	amaVit1	0.691161	48	0.410084	230	0.811215	Aves	Parrot
PTPRZ1_122019023	amaVit1	0.845192	48	0.392676	251	0.93356	Aves	Parrot
AKR1D1_138099061	amaVit1	0.464322	48	0.810668	219	0.972225	Aves	Parrot
ESYT2_158789916	amaVit1	0.840763	49	0.338768	207	0.906078	Aves	Parrot
BMP1_22209219	amaVit1	0.529053	48	0.723287	171	0.843703	Aves	Parrot
DOCK5_25363381	amaVit1	0.011385	48	0.868847	155	0.878669	Aves	Parrot
CSMD3_112286443	amaVit1	0.738549	49	0.426298	117	0.870358	Aves	Parrot
EXT1_117829126	amaVit1	0.763873	49	0.304023	331	0.914594	Aves	Parrot
ASAP1_130166821	amaVit1	0.829714	49	0.424659	252	0.932152	Aves	Parrot
FAM49B_129878715	amaVit1	0.221892	49	0.337048	1487	0.69966	Aves	Parrot
KCNK9_139614923	amaVit1	0.010488	76	0.475967	238	0.807884	Aves	Parrot
SCRIB_143799564	amaVit1	0.206258	18	0.595063	233	0.929123	Aves	Parrot
DCAF12_34094999	amaVit1	0.840892	52	0.362847	118	0.895657	Aves	Parrot
UNC13B_35380969	amaVit1	0.85235	48	0.331051	86	0.335953	Aves	Parrot
TNC_115084919	amaVit1	0.171746	48	0.726507	109	0.884028	Aves	Parrot
HMCN2_130320120	amaVit1	0.607274	48	0.428778	80	0.730606	Aves	Parrot
RABL6_136823905	amaVit1	0.006357	85	0.683822	265	0.819188	Aves	Parrot
GYG2_2829379	amaVit1	0.844597	55	0.517105	379	0.31746	Aves	Parrot
PHKA2_18930762	amaVit1	0.973387	49	0.394903	165	0.69744	Aves	Parrot
RPGR_38302178	amaVit1	0.029118	7	0.396429	158	0.863225	Aves	Parrot
PCDH19_100406217	amaVit1	0.989529	49	0.395436	1763	0.417763	Aves	Parrot
COL4A5_108619415	amaVit1	0.017749	14	0.585231	128	0.901382	Aves	Parrot
LRCH2_115158192	amaVit1	0.825475	49	0.795506	891	0.701856	Aves	Parrot
AIFM1_130152745	amaVit1	0.79112	49	0.524875	338	0.901023	Aves	Parrot
MTMR1_150735335	amaVit1	0.423519	48	0.465936	176	0.949144	Aves	Parrot
STK26_132070816	amaVit1	0.86411	48	0.333462	254	0.693948	Aves	Parrot
ACTR1A_102484553	punNye1	0.795796	49	0.663015	145	0.75644	Fish	Pundamilia nyererei
DOCK1_126944196	punNye1	0.129755	1	0.438188	292	0.991486	Fish	Pundamilia nyererei
SBF2_9789927	punNye1	0.586711	49	0.345398	281	0.684628	Fish	Pundamilia nyererei
ANO5_22272609	punNye1	0.064023	48	0.630093	119	0.930126	Fish	Pundamilia nyererei
TENM4_78729689	punNye1	0.785784	49	0.716537	73	0.911797	Fish	Pundamilia nyererei
CUL5_108095241	punNye1	0.784222	48	0.35225	176	0.182741	Fish	Pundamilia nyererei
ADAMTS15_130472838	punNye1	0.552736	48	0.405823	139	0.821846	Fish	Pundamilia nyererei
SLC6A13_222293	punNye1	0.057533	49	0.571309	191	0.700193	Fish	Pundamilia nyererei
CPNE8_38689304	punNye1	0.516005	49	0.542035	152	0.958457	Fish	Pundamilia nyererei
ITPR2_26659817	punNye1	0.74038	49	0.400715	112	0.881969	Fish	Pundamilia nyererei
PIK3C2G_18493764	punNye1	0.227859	50	0.491892	301	0.841169	Fish	Pundamilia nyererei
SLCO1C1_20735337	punNye1	0.800542	44	0.371606	294	0.900518	Fish	Pundamilia nyererei
ANO6_45418339	punNye1	0.200069	48	0.701911	112	0.894662	Fish	Pundamilia nyererei
IRAK4_43773370	punNye1	0.956513	48	0.825274	187	0.664187	Fish	Pundamilia nyererei
NUP107_68709022	punNye1	0.000829	65	0.438897	943	0.721932	Fish	Pundamilia nyererei
OTOGL_80229549	punNye1	0.083418	48	0.445251	119	0.953116	Fish	Pundamilia nyererei
BRAP_111666821	punNye1	0.662575	49	0.594035	160	0.905952	Fish	Pundamilia nyererei
SBNO1_123342799	punNye1	0.034047	60	0.351376	152	0.961119	Fish	Pundamilia nyererei
DIAPH3_59912139	punNye1	0.232214	49	0.875306	112	0.871995	Fish	Pundamilia nyererei
FGF14_101723697	punNye1	0.830649	49	0.509989	272	0.895207	Fish	Pundamilia nyererei
TUBGCP3_112518149	punNye1	0.053164	49	0.516322	110	0.94281	Fish	Pundamilia nyererei
PNN_39175521	punNye1	2.5e-05	3	0.7422	115	0.743689	Fish	Pundamilia nyererei
DAAM1_59339162	punNye1	0.016181	54	0.356029	188	0.865925	Fish	Pundamilia nyererei
PROX2_74861210	punNye1	0.003685	16	0.521562	771	0.87232	Fish	Pundamilia nyererei
SIPA1L1_71654694	punNye1	0.422883	72	0.643327	136	0.947409	Fish	Pundamilia nyererei
FBLN5_91877403	punNye1	0.281422	49	0.432581	126	0.968531	Fish	Pundamilia nyererei
UBR7_93224173	punNye1	0.061188	42	0.802337	224	0.891705	Fish	Pundamilia nyererei
RYR3_33585088	punNye1	0.37445	48	0.494795	181	0.787918	Fish	Pundamilia nyererei
MYO5A_52363694	punNye1	0.022321	49	0.527347	101	0.935413	Fish	Pundamilia nyererei
CGNL1_57523281	punNye1	0.42086	30	0.494398	169	0.960516	Fish	Pundamilia nyererei
PRTG_55628533	punNye1	0.175106	42	0.519913	240	0.807692	Fish	Pundamilia nyererei
TLN2_62738080	punNye1	0.313386	48	0.383355	146	0.818027	Fish	Pundamilia nyererei
RP11-697E2.12_90295035	punNye1	4.2e-05	10	0.807087	109	0.643045	Fish	Pundamilia nyererei
WHAMM_82817701	punNye1	0.023142	77	0.305527	182	0.801066	Fish	Pundamilia nyererei
KIAA0430_15637410	punNye1	0.403424	48	0.721583	128	0.850143	Fish	Pundamilia nyererei
MKL2_14215022	punNye1	0.980335	48	0.918015	506	0.764772	Fish	Pundamilia nyererei
LONP2_48347379	punNye1	0.357423	26	0.390211	204	0.970145	Fish	Pundamilia nyererei
ADAMTS18_77341234	punNye1	0.797481	26	0.447514	49	0.952804	Fish	Pundamilia nyererei
CNTNAP4_76476626	punNye1	0.785155	48	0.322303	310	0.838691	Fish	Pundamilia nyererei
CFAP52_9630286	punNye1	0.228155	48	0.436277	129	0.950437	Fish	Pundamilia nyererei
GAS7_9935905	punNye1	0.376067	49	0.346807	164	0.968803	Fish	Pundamilia nyererei
AP2B1_35648170	punNye1	0.20764	48	0.305356	270	0.940602	Fish	Pundamilia nyererei
KIAA0100_28636113	punNye1	0.008839	23	0.59292	113	0.853276	Fish	Pundamilia nyererei
MED24_40027351	punNye1	0.122842	85	0.52701	445	0.792693	Fish	Pundamilia nyererei
CSNK1D_82245936	punNye1	0.795982	49	0.644835	296	0.91911	Fish	Pundamilia nyererei
GNAL_11875890	punNye1	0.864649	48	0.773063	211	0.919457	Fish	Pundamilia nyererei
CDH2_27983321	punNye1	0.135199	49	0.405443	127	0.913995	Fish	Pundamilia nyererei
SPTBN4_40568520	punNye1	0.107945	61	0.444335	260	0.731553	Fish	Pundamilia nyererei
SUPT5H_39472138	punNye1	0.764871	48	0.472559	77	0.631362	Fish	Pundamilia nyererei
ANKRD65_1420728	punNye1	0.747396	76	0.507673	122	0.767747	Fish	Pundamilia nyererei
DHRS3_12570229	punNye1	0.335905	66	0.3987	119	0.942325	Fish	Pundamilia nyererei
KIF1B_10322599	punNye1	0.577311	48	0.459318	107	0.816386	Fish	Pundamilia nyererei
GRIK3_36819580	punNye1	0.859974	49	0.624309	253	0.823295	Fish	Pundamilia nyererei
KIF17_20696620	punNye1	0.000823	7	0.517331	371	0.92474	Fish	Pundamilia nyererei
CTPS1_40993285	punNye1	0.133249	48	0.79655	193	0.936165	Fish	Pundamilia nyererei
NRDC_51828186	punNye1	0.564504	49	0.36965	104	0.930439	Fish	Pundamilia nyererei
PTCH2_44822747	punNye1	0.001913	49	0.504964	247	0.296875	Fish	Pundamilia nyererei
USP24_55168851	punNye1	0.382961	52	0.399841	137	0.943011	Fish	Pundamilia nyererei
LHX8_75144328	punNye1	0.370913	48	0.731733	106	0.873053	Fish	Pundamilia nyererei
PKN2_88821599	punNye1	0.43917	48	0.67805	193	0.96984	Fish	Pundamilia nyererei
PSMA5_109415423	punNye1	0.041117	14	0.774374	194	0.930176	Fish	Pundamilia nyererei
CACNA1E_181793873	punNye1	0.00112	30	0.805022	150	0.943526	Fish	Pundamilia nyererei
CEP350_180000047	punNye1	0.442776	48	0.65732	230	0.89317	Fish	Pundamilia nyererei
CEP350_180090167	punNye1	0.554778	32	0.352089	163	0.921511	Fish	Pundamilia nyererei
EDEM3_184696844	punNye1	0.176445	49	0.563706	131	0.983307	Fish	Pundamilia nyererei
MARK1_220599615	punNye1	0.984572	48	0.578486	442	0.890167	Fish	Pundamilia nyererei
MAPRE1_32839200	punNye1	0.002724	1	0.784003	114	0.896669	Fish	Pundamilia nyererei
MORC3_36360597	punNye1	0.021321	24	0.911776	166	0.860112	Fish	Pundamilia nyererei
SYNJ1_32679815	punNye1	0.689695	49	0.358686	536	0.638717	Fish	Pundamilia nyererei
ALG12_49911155	punNye1	0.862217	49	0.535121	354	0.761146	Fish	Pundamilia nyererei
EP300_41144038	punNye1	0.821074	41	0.91186	213	0.943217	Fish	Pundamilia nyererei
NCAPH2_50516942	punNye1	0.049623	48	0.448098	101	0.867314	Fish	Pundamilia nyererei
CPSF3_9448084	punNye1	0.168124	48	0.339631	159	0.945911	Fish	Pundamilia nyererei
HEATR5B_37023748	punNye1	0.016054	35	0.558161	138	0.973791	Fish	Pundamilia nyererei
ANAPC1_111808445	punNye1	0.424102	49	0.519481	170	0.882012	Fish	Pundamilia nyererei
ITGA6_172502106	punNye1	0.003514	20	0.571405	116	0.905719	Fish	Pundamilia nyererei
LNPK_175943378	punNye1	0.443528	46	0.64872	100	0.941304	Fish	Pundamilia nyererei
LNPK_175968056	punNye1	0.004889	31	0.691184	108	0.912904	Fish	Pundamilia nyererei
RAPGEF4_173032859	punNye1	0.109852	48	0.747342	143	0.932848	Fish	Pundamilia nyererei
CCNYL1_207726122	punNye1	0.741744	48	0.308667	124	0.869048	Fish	Pundamilia nyererei
EEF1B2_206160267	punNye1	0.710593	48	0.370815	105	0.577123	Fish	Pundamilia nyererei
MAP2_209698521	punNye1	0.694401	51	0.434331	176	0.868662	Fish	Pundamilia nyererei
PTMA_231709399	punNye1	0.863096	53	0.63953	208	0.779206	Fish	Pundamilia nyererei
QRICH1_49044863	punNye1	0.952845	49	0.695042	279	0.848146	Fish	Pundamilia nyererei
CACNA1D_53666885	punNye1	0.942689	48	0.464091	72	0.938694	Fish	Pundamilia nyererei
PTPRG_62256076	punNye1	0.81315	48	0.980708	286	0.952955	Fish	Pundamilia nyererei
POLQ_121495369	punNye1	0.535631	49	0.420355	628	0.643381	Fish	Pundamilia nyererei
STXBP5L_121044606	punNye1	0.712649	48	0.336846	215	0.873312	Fish	Pundamilia nyererei
PARP15_122630219	punNye1	0.003963	19	0.918713	125	0.922956	Fish	Pundamilia nyererei
RYK_134158939	punNye1	0.772185	49	0.447495	114	0.548482	Fish	Pundamilia nyererei
GMPS_155912186	punNye1	0.768941	48	0.33444	78	0.936324	Fish	Pundamilia nyererei
MME_155171342	punNye1	0.848531	48	0.31601	140	0.84709	Fish	Pundamilia nyererei
PLCH1_155595924	punNye1	0.130071	49	0.781023	142	0.883111	Fish	Pundamilia nyererei
PLS1_142670544	punNye1	0.583512	47	0.583925	146	0.870968	Fish	Pundamilia nyererei
ADD1_2906633	punNye1	0.732035	48	0.398357	141	0.814481	Fish	Pundamilia nyererei
CPEB2_15055949	punNye1	0.96817	48	0.741737	459	0.767639	Fish	Pundamilia nyererei
KIAA0232_6857816	punNye1	0.048796	51	0.775157	360	0.637973	Fish	Pundamilia nyererei
AASDH_56346389	punNye1	0.980778	49	0.968683	291	0.870182	Fish	Pundamilia nyererei
ADAMTS3_72307413	punNye1	0.938769	49	0.762127	142	0.804618	Fish	Pundamilia nyererei
ADH5_99079456	punNye1	0.114297	64	0.524054	154	0.942984	Fish	Pundamilia nyererei
LEF1_108074166	punNye1	0.351547	85	0.363047	121	0.914911	Fish	Pundamilia nyererei
C4orf33_129095293	punNye1	0.010147	32	0.34501	167	0.973672	Fish	Pundamilia nyererei
CLGN_140401269	punNye1	0.010313	32	0.690546	112	0.851752	Fish	Pundamilia nyererei
RNF175_153726670	punNye1	0.001414	24	0.894331	131	0.956702	Fish	Pundamilia nyererei
SMARCA5_143527300	punNye1	0.743891	48	0.310683	74	0.85783	Fish	Pundamilia nyererei
GALNT7_173300638	punNye1	0.286157	48	0.36893	124	0.942338	Fish	Pundamilia nyererei
CDH10_24509097	punNye1	0.15481	49	0.361316	151	0.959689	Fish	Pundamilia nyererei
MYO10_16682977	punNye1	0.825133	49	0.358969	250	0.699739	Fish	Pundamilia nyererei
ZFR_32399548	punNye1	0.434207	49	0.482641	105	0.925653	Fish	Pundamilia nyererei
RASA1_87363119	punNye1	0.048894	47	0.9863	184	0.038621	Fish	Pundamilia nyererei
ZFYVE16_80450078	punNye1	0.810399	48	0.395143	350	0.088773	Fish	Pundamilia nyererei
ARRDC3_91380260	punNye1	0.986109	49	0.558275	423	0.822565	Fish	Pundamilia nyererei
LMNB1_126810139	punNye1	0.578161	48	0.703264	210	0.947485	Fish	Pundamilia nyererei
MEGF10_127442738	punNye1	0.006431	39	0.444813	116	0.93162	Fish	Pundamilia nyererei
DPYSL3_147399660	punNye1	0.039659	49	0.692164	137	0.838038	Fish	Pundamilia nyererei
DNAH8_38767760	punNye1	0.014864	61	0.750291	763	0.805151	Fish	Pundamilia nyererei
TFAP2B_50821476	punNye1	0.775757	48	0.537842	290	0.844747	Fish	Pundamilia nyererei
ME1_83346880	punNye1	0.790744	49	0.580271	75	0.92731	Fish	Pundamilia nyererei
FYN_111696927	punNye1	0.20775	49	0.516705	172	0.829816	Fish	Pundamilia nyererei
TXLNB_139259364	punNye1	0.169971	49	0.445234	148	0.961083	Fish	Pundamilia nyererei
ACTB_5530194	punNye1	0.218424	37	0.711901	128	0.682068	Fish	Pundamilia nyererei
VWDE_12352677	punNye1	0.958203	49	0.519709	280	0.933198	Fish	Pundamilia nyererei
TNS3_47284414	punNye1	0.821362	49	0.360957	305	0.935242	Fish	Pundamilia nyererei
ABCB1_87545644	punNye1	0.424781	49	0.503478	279	0.240132	Fish	Pundamilia nyererei
ORC5_104191869	punNye1	0.142753	49	0.388209	173	0.970631	Fish	Pundamilia nyererei
PNPLA8_108494622	punNye1	0.491072	49	0.840221	237	0.931655	Fish	Pundamilia nyererei
EZH2_148826078	punNye1	0.076777	49	0.42852	219	0.961493	Fish	Pundamilia nyererei
INSIG1_155307345	punNye1	0.204131	48	0.684032	101	0.944516	Fish	Pundamilia nyererei
PLXNA4_132130909	punNye1	0.159436	49	0.395441	101	0.925486	Fish	Pundamilia nyererei
ELP3_28108341	punNye1	0.639502	48	0.307205	93	0.894758	Fish	Pundamilia nyererei
ADHFE1_66444023	punNye1	0.609716	34	0.55089	287	0.796308	Fish	Pundamilia nyererei
CHD7_60857673	punNye1	0.293879	42	0.564253	105	0.965305	Fish	Pundamilia nyererei
NSD3_38305018	punNye1	0.92977	49	0.627663	90	0.28757	Fish	Pundamilia nyererei
ENPP2_119619082	punNye1	0.699881	49	0.314809	148	0.684211	Fish	Pundamilia nyererei
SQLE_125015401	punNye1	0.684589	48	0.543871	95	0.953205	Fish	Pundamilia nyererei
TDRD7_97468615	punNye1	0.746599	51	0.978518	238	0.921298	Fish	Pundamilia nyererei
NOTCH1_136507606	punNye1	0.753647	49	0.608761	226	0.171378	Fish	Pundamilia nyererei
NR0B1_30306701	punNye1	0.527105	49	0.458531	203	0.92546	Fish	Pundamilia nyererei
MSN_65738059	punNye1	0.950211	48	0.537789	204	0.776518	Fish	Pundamilia nyererei
STARD8_68719974	punNye1	0.610857	48	0.349023	78	0.787746	Fish	Pundamilia nyererei
WNK3_54251105	punNye1	0.30271	3	0.494887	156	0.81459	Fish	Pundamilia nyererei
ADGRG4_136401892	punNye1	0.902611	48	0.436868	215	0.88728	Fish	Pundamilia nyererei
ABI1_26752662	colLiv1	0.535792	49	0.362494	381	0.883308	Aves	Rock pigeon
PARD3_34564782	colLiv1	0.87222	49	0.521949	4421	0.949795	Aves	Rock pigeon
ANXA11_80167547	colLiv1	0.827727	40	0.404789	202	0.794014	Aves	Rock pigeon
PPP3CB_73477157	colLiv1	0.534987	49	0.892888	208	0.891669	Aves	Rock pigeon
CNNM1_99362991	colLiv1	0.65272	48	0.316953	83	0.898502	Aves	Rock pigeon
GOLGA7B_97864816	colLiv1	0.644661	48	0.392706	405	0.674945	Aves	Rock pigeon
ABLIM1_114436534	colLiv1	0.650065	49	0.326642	99	0.706386	Aves	Rock pigeon
BCCIP_125833740	colLiv1	0.664284	48	0.461568	235	0.732038	Aves	Rock pigeon
NUP98_3708374	colLiv1	0.721627	49	0.46596	85	0.892565	Aves	Rock pigeon
OSBPL5_3091483	colLiv1	0.785763	61	0.457609	172	0.534753	Aves	Rock pigeon
PNPLA2_820135	colLiv1	0.16731	62	0.525713	272	0.446076	Aves	Rock pigeon
TEAD1_12675014	colLiv1	0.00645	59	0.388122	126	0.690209	Aves	Rock pigeon
TRPM5_2412316	colLiv1	0.848425	49	0.483166	284	0.238616	Aves	Rock pigeon
ARL2_65020323	colLiv1	0.000171	1	0.921834	115	0.797578	Aves	Rock pigeon
KIAA1549L_33666873	colLiv1	0.028805	7	0.512565	472	0.634481	Aves	Rock pigeon
TCIRG1_68044688	colLiv1	0.744428	48	0.505281	82	0.537764	Aves	Rock pigeon
TENM4_78660411	colLiv1	0.758667	49	0.422736	353	0.743752	Aves	Rock pigeon
PIWIL4_94608019	colLiv1	0.957283	48	0.388013	381	0.433468	Aves	Rock pigeon
PHLDB1_118611138	colLiv1	0.001918	96	0.698215	216	0.713793	Aves	Rock pigeon
POU2F3_120243225	colLiv1	0.847716	45	0.696147	523	0.819785	Aves	Rock pigeon
CLSTN3_7136669	colLiv1	0.152572	48	0.479829	126	0.312757	Aves	Rock pigeon
GRIN2B_13570979	colLiv1	0.967449	49	0.401769	214	0.829428	Aves	Rock pigeon
WNK1_829369	colLiv1	0.781823	48	0.491488	963	0.522768	Aves	Rock pigeon
C2CD5_22454436	colLiv1	0.089933	49	0.561959	150	0.919046	Aves	Rock pigeon
ITPR2_26399236	colLiv1	0.605894	49	0.534289	93	0.585022	Aves	Rock pigeon
PIK3C2G_18493764	colLiv1	0.009333	31	0.322394	583	0.801626	Aves	Rock pigeon
KRT3_52794568	colLiv1	0.193882	49	0.681454	100	0.743498	Aves	Rock pigeon
TNS2_53047372	colLiv1	0.101698	12	0.320989	183	0.757645	Aves	Rock pigeon
LRP1_57173065	colLiv1	0.03776	48	0.714567	145	0.940138	Aves	Rock pigeon
PLEKHG7_92744182	colLiv1	0.003558	76	0.521919	130	0.94967	Aves	Rock pigeon
BRAP_111666821	colLiv1	0.670322	49	0.37826	113	0.876914	Aves	Rock pigeon
NAA25_112049993	colLiv1	0.873738	49	0.965986	721	0.679063	Aves	Rock pigeon
BICDL1_120090729	colLiv1	0.956702	48	0.452388	269	0.856903	Aves	Rock pigeon
EP400_131992828	colLiv1	0.000187	55	0.341152	108	0.9527	Aves	Rock pigeon
PIWIL1_130343496	colLiv1	0.513871	63	0.55958	188	0.865556	Aves	Rock pigeon
RNF10_120573860	colLiv1	0.319846	45	0.389267	167	0.938469	Aves	Rock pigeon
HSPH1_31153773	colLiv1	0.768156	49	0.838777	361	0.653757	Aves	Rock pigeon
ESD_46780107	colLiv1	0.605324	49	0.325348	167	0.709464	Aves	Rock pigeon
ZC3H13_45957695	colLiv1	0.668693	23	0.347821	136	0.825873	Aves	Rock pigeon
MYCBP2_77091063	colLiv1	0.493876	49	0.326818	366	0.72678	Aves	Rock pigeon
FGF14_101723697	colLiv1	0.740072	49	0.44565	346	0.790144	Aves	Rock pigeon
RASA3_114000563	colLiv1	0.512342	49	0.554483	270	0.368683	Aves	Rock pigeon
TUBGCP3_112552080	colLiv1	0.897496	49	0.541056	424	0.899308	Aves	Rock pigeon
