decoyID	species	max1	pos1	max2	pos2	d	clade	matched_common_name
C5_121025660	falPer1	0.002457	75	0.430788	126	0.915375	Aves	Peregrine falcon
TNC_115046732	falPer1	0.756767	49	0.627608	807	0.097255	Aves	Peregrine falcon
COL5A1_134822598	falPer1	0.782811	48	0.946844	576	0.252643	Aves	Peregrine falcon
PMPCA_136410819	falPer1	0.236599	22	0.554085	221	0.603245	Aves	Peregrine falcon
PNPLA7_137493853	falPer1	0.97917	49	0.582442	393	0.702294	Aves	Peregrine falcon
RABL6_136823905	falPer1	0.000242	12	0.390242	103	0.952209	Aves	Peregrine falcon
RAPGEF1_131590460	falPer1	0.440482	49	0.389562	122	0.871157	Aves	Peregrine falcon
SARDH_133711348	falPer1	0.93119	49	0.999095	1118	0.468408	Aves	Peregrine falcon
STXBP1_127689906	falPer1	0.465941	46	0.852941	667	0.870846	Aves	Peregrine falcon
NR0B1_30306701	falPer1	0.818878	49	0.397044	118	0.892826	Aves	Peregrine falcon
RPGR_38319556	falPer1	0.951132	49	0.305252	291	0.858746	Aves	Peregrine falcon
WWC3_10120457	falPer1	0.407398	48	0.992423	196	0.849244	Aves	Peregrine falcon
FGF16_77448137	falPer1	0.992032	48	0.638181	635	0.710798	Aves	Peregrine falcon
AMMECR1_110199945	falPer1	0.925303	49	0.469152	102	0.884615	Aves	Peregrine falcon
COL4A5_108619415	falPer1	0.304643	24	0.610592	159	0.885805	Aves	Peregrine falcon
MID2_107918873	falPer1	0.521044	33	0.928423	105	0.963593	Aves	Peregrine falcon
NRK_105906148	falPer1	0.778187	48	0.50701	152	0.765612	Aves	Peregrine falcon
OCRL_129582470	falPer1	0.89006	48	0.58389	162	0.976553	Aves	Peregrine falcon
ATP11C_139804832	falPer1	0.972849	49	0.622286	553	0.929267	Aves	Peregrine falcon
FRMD7_132083464	falPer1	0.975862	49	0.309457	210	0.889913	Aves	Peregrine falcon
MCF2_139620064	falPer1	0.494894	69	0.474207	99	0.961731	Aves	Peregrine falcon
UTY_13473681	falPer1	0.623471	84	0.324392	239	0.94607	Aves	Peregrine falcon
ABI1_26752662	neoBri1	0.070788	52	0.690372	253	0.952826	Fish	Princess of Burundi
ANK3_60135311	neoBri1	0.901493	49	0.419712	273	0.908083	Fish	Princess of Burundi
GHITM_84145411	neoBri1	0.994824	48	0.312813	203	0.943075	Fish	Princess of Burundi
NOC3L_94340084	neoBri1	0.849437	64	0.425292	378	0.092511	Fish	Princess of Burundi
USP54_73541217	neoBri1	0.587556	49	0.323625	69	0.876064	Fish	Princess of Burundi
VPS26A_69160918	neoBri1	0.400641	48	0.561176	464	0.868157	Fish	Princess of Burundi
ABCC2_99817195	neoBri1	0.006659	48	0.982565	127	0.935007	Fish	Princess of Burundi
ACTR1A_102484553	neoBri1	0.837222	49	0.533068	205	0.69121	Fish	Princess of Burundi
DHX32_125852981	neoBri1	0.351546	52	0.570212	234	0.676782	Fish	Princess of Burundi
DOCK1_126944196	neoBri1	0.023103	34	0.519653	641	0.98415	Fish	Princess of Burundi
ACCSL_44055347	neoBri1	0.188762	48	0.342936	162	0.805195	Fish	Princess of Burundi
ANO5_22272609	neoBri1	0.15377	48	0.71556	131	0.906148	Fish	Princess of Burundi
ATL3_63635840	neoBri1	0.830108	49	0.538586	74	0.661538	Fish	Princess of Burundi
PYGM_64752099	neoBri1	3.2e-05	4	0.841588	104	0.746512	Fish	Princess of Burundi
SLC17A6_22342276	neoBri1	0.712831	51	0.54774	218	0.74377	Fish	Princess of Burundi
TCIRG1_68044688	neoBri1	0.264275	48	0.35659	103	0.719101	Fish	Princess of Burundi
ANKRD49_94494657	neoBri1	0.464448	5	0.30514	216	0.890514	Fish	Princess of Burundi
CUL5_108095241	neoBri1	0.82447	48	0.371171	150	0.234009	Fish	Princess of Burundi
ME3_86557951	neoBri1	0.43813	49	0.41397	100	0.951393	Fish	Princess of Burundi
ZC3H12C_110163770	neoBri1	0.534336	48	0.795156	245	0.606604	Fish	Princess of Burundi
SORL1_121513681	neoBri1	0.009334	5	0.417356	132	0.876091	Fish	Princess of Burundi
CRACR2A_3630041	neoBri1	0.590659	49	0.312852	169	0.963476	Fish	Princess of Burundi
GRIN2B_13615832	neoBri1	0.018386	65	0.347949	129	0.844769	Fish	Princess of Burundi
PLBD1_14536398	neoBri1	0.189192	78	0.300456	111	0.86474	Fish	Princess of Burundi
CPNE8_38689304	neoBri1	0.011577	49	0.836391	132	0.955394	Fish	Princess of Burundi
ITPR2_26659817	neoBri1	0.765532	49	0.415939	243	0.884171	Fish	Princess of Burundi
PIK3C2G_18493764	neoBri1	0.029809	53	0.308392	176	0.543894	Fish	Princess of Burundi
SLCO1C1_20735337	neoBri1	0.553025	48	0.676366	324	0.882224	Fish	Princess of Burundi
IRAK4_43771556	neoBri1	0.41236	48	0.392856	85	0.607886	Fish	Princess of Burundi
IRAK4_43773370	neoBri1	0.955322	48	0.813295	187	0.68113	Fish	Princess of Burundi
GLI1_57467595	neoBri1	0.398967	48	0.362875	95	0.702521	Fish	Princess of Burundi
NAV3_78122612	neoBri1	0.91056	39	0.529696	192	0.959479	Fish	Princess of Burundi
NUP107_68709022	neoBri1	0.000379	11	0.460737	799	0.746032	Fish	Princess of Burundi
OTOGL_80229549	neoBri1	0.055554	48	0.482762	119	0.939922	Fish	Princess of Burundi
ATP2B1_89629108	neoBri1	0.933691	70	0.930858	199	0.928646	Fish	Princess of Burundi
BRAP_111666821	neoBri1	0.960572	49	0.533147	85	0.900459	Fish	Princess of Burundi
GIT2_109963757	neoBri1	0.923838	49	0.314186	185	0.895151	Fish	Princess of Burundi
GIT2_109967737	neoBri1	0.884497	49	0.764822	297	0.977781	Fish	Princess of Burundi
GOLGA3_132777430	neoBri1	0.52843	49	0.329625	76	0.750742	Fish	Princess of Burundi
INTS6_51375384	neoBri1	0.446603	49	0.38172	76	0.882222	Fish	Princess of Burundi
DOCK9_98867063	neoBri1	0.96937	49	0.579318	334	0.869937	Fish	Princess of Burundi
TUBGCP3_112518149	neoBri1	0.104229	49	0.556807	110	0.923939	Fish	Princess of Burundi
PNN_39175521	neoBri1	2.5e-05	3	0.7422	115	0.766372	Fish	Princess of Burundi
DAAM1_59339162	neoBri1	0.042077	89	0.596019	193	0.843572	Fish	Princess of Burundi
GPHB5_63316560	neoBri1	0.787556	49	0.319532	155	0.96478	Fish	Princess of Burundi
PROX2_74861210	neoBri1	0.001337	16	0.613419	756	0.86642	Fish	Princess of Burundi
SIPA1L1_71654694	neoBri1	0.485256	69	0.667499	133	0.941808	Fish	Princess of Burundi
CDC42BPB_102957564	neoBri1	0.599953	49	0.324762	217	0.955564	Fish	Princess of Burundi
UBR7_93224173	neoBri1	0.068457	14	0.820697	224	0.892865	Fish	Princess of Burundi
HERC2_28207710	neoBri1	0.633884	49	0.43964	76	0.960788	Fish	Princess of Burundi
HERC2_28220279	neoBri1	0.580531	49	0.325579	92	0.901543	Fish	Princess of Burundi
RYR3_33729765	neoBri1	0.987549	48	0.336099	283	0.884918	Fish	Princess of Burundi
GANC_42309178	neoBri1	0.077785	52	0.454698	120	0.919535	Fish	Princess of Burundi
MFAP1_43817675	neoBri1	0.562449	49	0.642604	225	0.966251	Fish	Princess of Burundi
VPS39_42173112	neoBri1	0.97762	49	0.564779	311	0.919343	Fish	Princess of Burundi
AP4E1_50936500	neoBri1	0.055284	88	0.445335	173	0.959375	Fish	Princess of Burundi
ATP8B4_49918276	neoBri1	0.075057	49	0.879768	225	0.795574	Fish	Princess of Burundi
ATP8B4_50041543	neoBri1	0.002732	49	0.638233	106	0.981068	Fish	Princess of Burundi
UNC13C_54500698	neoBri1	0.866712	48	0.418325	359	0.137203	Fish	Princess of Burundi
LIPC_58547426	neoBri1	0.494616	48	0.430316	74	0.905422	Fish	Princess of Burundi
PRTG_55628533	neoBri1	0.163017	42	0.602604	239	0.78404	Fish	Princess of Burundi
AKAP13_85708953	neoBri1	0.14707	48	0.55274	134	0.931687	Fish	Princess of Burundi
RP11-382A20.3_83159690	neoBri1	0.576256	49	0.340622	146	0.962847	Fish	Princess of Burundi
RP11-697E2.12_90295035	neoBri1	6.6e-05	10	0.650684	109	0.568445	Fish	Princess of Burundi
MKL2_14215022	neoBri1	0.424911	24	0.988517	585	0.773464	Fish	Princess of Burundi
LONP2_48347379	neoBri1	0.285287	26	0.698917	556	0.945271	Fish	Princess of Burundi
CMIP_81655637	neoBri1	0.108285	48	0.938779	145	0.972227	Fish	Princess of Burundi
RFWD3_74631740	neoBri1	0.1276	49	0.356194	113	0.92488	Fish	Princess of Burundi
WDR59_74948608	neoBri1	0.068715	49	0.884221	118	0.899206	Fish	Princess of Burundi
DNAH9_11822383	neoBri1	0.8548	48	0.39377	217	0.434599	Fish	Princess of Burundi
MYH13_10314783	neoBri1	0.644933	70	0.507682	258	0.866639	Fish	Princess of Burundi
KIAA0100_28636113	neoBri1	0.018851	23	0.994335	113	0.823934	Fish	Princess of Burundi
KRT26_40770513	neoBri1	0.960375	49	0.30137	253	0.56465	Fish	Princess of Burundi
MED24_40027351	neoBri1	0.080938	85	0.785224	909	0.799891	Fish	Princess of Burundi
IGF2BP1_49048693	neoBri1	0.831424	48	0.346959	74	0.927527	Fish	Princess of Burundi
CSNK1D_82245936	neoBri1	0.576749	49	0.932386	269	0.906808	Fish	Princess of Burundi
PIEZO2_10685328	neoBri1	0.017241	67	0.327826	109	0.984587	Fish	Princess of Burundi
CDH7_65861542	neoBri1	0.600901	48	0.474166	430	0.656005	Fish	Princess of Burundi
DHRS3_12570229	neoBri1	0.488249	58	0.913951	111	0.93503	Fish	Princess of Burundi
PUM1_30949000	neoBri1	0.306228	55	0.445877	113	0.973673	Fish	Princess of Burundi
PTCH2_44822747	neoBri1	0.001385	49	0.598789	247	0.495984	Fish	Princess of Burundi
ZFYVE9_52342141	neoBri1	0.958293	48	0.320092	82	0.942179	Fish	Princess of Burundi
DNASE2B_84399192	neoBri1	0.009766	56	0.426305	132	0.9571	Fish	Princess of Burundi
LHX8_75144328	neoBri1	0.436865	48	0.731213	106	0.849694	Fish	Princess of Burundi
SLC35D1_67050165	neoBri1	0.744632	49	0.970674	204	0.298091	Fish	Princess of Burundi
CHIA_111312647	neoBri1	0.028896	48	0.969663	190	0.854028	Fish	Princess of Burundi
HMGCS2_119750939	neoBri1	0.239452	49	0.33528	130	0.920644	Fish	Princess of Burundi
KIAA0907_155931838	neoBri1	0.065418	56	0.351061	127	0.940632	Fish	Princess of Burundi
PSMA5_109415423	neoBri1	0.010525	31	0.986384	187	0.949204	Fish	Princess of Burundi
RUSC1_155330131	neoBri1	0.088972	79	0.663738	171	0.901617	Fish	Princess of Burundi
PEAR1_156907352	neoBri1	0.103045	48	0.734975	118	0.823671	Fish	Princess of Burundi
RABGAP1L_174957830	neoBri1	0.443597	48	0.429348	306	0.154545	Fish	Princess of Burundi
CACNA1E_181793873	neoBri1	0.001562	30	0.920816	150	0.937585	Fish	Princess of Burundi
CDC73_193125843	neoBri1	0.855392	48	0.806363	283	0.918101	Fish	Princess of Burundi
CEP350_180000047	neoBri1	0.391892	48	0.50131	224	0.88683	Fish	Princess of Burundi
CEP350_180090167	neoBri1	0.522738	32	0.349588	163	0.922779	Fish	Princess of Burundi
RASAL2_178470431	neoBri1	0.363118	48	0.837956	143	0.954798	Fish	Princess of Burundi
ZBTB41_197196813	neoBri1	0.875779	49	0.5175	82	0.946776	Fish	Princess of Burundi
CAMK1G_209600704	neoBri1	0.936038	51	0.673241	250	0.786004	Fish	Princess of Burundi
MARK1_220599615	neoBri1	0.917764	48	0.785952	539	0.864673	Fish	Princess of Burundi
MDM4_204528228	neoBri1	0.780273	48	0.356512	454	0.805658	Fish	Princess of Burundi
NUAK2_205305426	neoBri1	0.800269	49	0.30591	136	0.390576	Fish	Princess of Burundi
PLXNA2_208097360	neoBri1	0.026855	1	0.703566	124	0.899078	Fish	Princess of Burundi
GNPAT_231266731	neoBri1	0.626146	48	0.602581	151	0.533187	Fish	Princess of Burundi
LYST_235808378	neoBri1	0.51018	2	0.375973	186	0.891634	Fish	Princess of Burundi
RYR2_237782285	neoBri1	0.242412	48	0.73583	281	0.745181	Fish	Princess of Burundi
FERMT1_6089352	neoBri1	0.018589	10	0.335044	135	0.975454	Fish	Princess of Burundi
CBFA2T2_33607598	neoBri1	0.611862	48	0.457463	171	0.918886	Fish	Princess of Burundi
CHD6_41490109	neoBri1	0.441022	49	0.315754	84	0.900845	Fish	Princess of Burundi
EPB41L1_36184675	neoBri1	0.04584	48	0.470591	104	0.960251	Fish	Princess of Burundi
MCM3AP_46272262	neoBri1	0.049514	49	0.489745	158	0.912691	Fish	Princess of Burundi
MICAL3_17890564	neoBri1	0.611323	49	0.663643	183	0.854654	Fish	Princess of Burundi
ALG12_49911155	neoBri1	0.829667	49	0.503099	354	0.747914	Fish	Princess of Burundi
EP300_41144038	neoBri1	0.883168	41	0.918678	216	0.940516	Fish	Princess of Burundi
NCAPH2_50516942	neoBri1	0.049623	48	0.448098	101	0.874104	Fish	Princess of Burundi
DPYSL5_26929046	neoBri1	0.391963	48	0.725392	146	0.955783	Fish	Princess of Burundi
ITSN2_24204745	neoBri1	0.014244	37	0.53347	103	0.828859	Fish	Princess of Burundi
HEATR5B_37023748	neoBri1	0.05385	35	0.696372	138	0.967154	Fish	Princess of Burundi
PPP4R3B_55569655	neoBri1	0.008194	33	0.446196	282	0.941215	Fish	Princess of Burundi
SLC30A6_32205902	neoBri1	0.296143	48	0.620825	107	0.952007	Fish	Princess of Burundi
VRK2_58129764	neoBri1	0.977839	48	0.331466	316	0.914908	Fish	Princess of Burundi
ACTG2_73909457	neoBri1	0.308318	48	0.758636	189	0.921467	Fish	Princess of Burundi
WDPCP_63436881	neoBri1	0.256821	6	0.528229	150	0.812448	Fish	Princess of Burundi
TMEM87B_112095422	neoBri1	0.758404	43	0.324371	238	0.915469	Fish	Princess of Burundi
UGGT1_128135239	neoBri1	0.84716	48	0.628057	200	0.94629	Fish	Princess of Burundi
BAZ2B_159411906	neoBri1	0.753407	49	0.709459	189	0.956688	Fish	Princess of Burundi
LRP1B_140372136	neoBri1	0.512533	52	0.344717	116	0.92257	Fish	Princess of Burundi
SCN9A_166240786	neoBri1	0.526578	0	0.731126	316	0.878375	Fish	Princess of Burundi
ITGA6_172502106	neoBri1	0.188593	75	0.784686	116	0.885927	Fish	Princess of Burundi
LNPK_175943378	neoBri1	0.427564	46	0.725197	100	0.934478	Fish	Princess of Burundi
LNPK_175968056	neoBri1	0.013221	27	0.719902	148	0.898932	Fish	Princess of Burundi
SP5_170715767	neoBri1	0.173067	48	0.607933	162	0.770781	Fish	Princess of Burundi
CPO_206956548	neoBri1	0.003939	29	0.361134	141	0.934039	Fish	Princess of Burundi
MAP2_209698521	neoBri1	0.560903	51	0.364341	117	0.878761	Fish	Princess of Burundi
MYO1B_191344930	neoBri1	0.648217	48	0.362678	115	0.948627	Fish	Princess of Burundi
CHRND_232534685	neoBri1	0.000693	44	0.90394	294	0.458239	Fish	Princess of Burundi
COL4A3_227302793	neoBri1	0.00699	22	0.792311	734	0.698382	Fish	Princess of Burundi
ATP2B2_10379466	neoBri1	0.966861	43	0.95439	184	0.968596	Fish	Princess of Burundi
BTD_15636354	neoBri1	0.014544	67	0.363027	234	0.959797	Fish	Princess of Burundi
CHL1_402074	neoBri1	0.986283	48	0.338091	217	0.907574	Fish	Princess of Burundi
CNTN4_2742162	neoBri1	0.038483	76	0.391047	164	0.977584	Fish	Princess of Burundi
SLC4A7_27384264	neoBri1	0.35561	48	0.666106	172	0.70073	Fish	Princess of Burundi
SLC6A11_10816812	neoBri1	0.435388	48	0.389018	247	0.895135	Fish	Princess of Burundi
PLXNB1_48406267	neoBri1	0.764538	49	0.33403	77	0.756011	Fish	Princess of Burundi
QRICH1_49044863	neoBri1	0.907012	49	0.476133	279	0.795939	Fish	Princess of Burundi
SLC25A20_48858893	neoBri1	0.769871	49	0.315662	306	0.259392	Fish	Princess of Burundi
ADAMTS9_64658388	neoBri1	0.854025	49	0.42884	115	0.895046	Fish	Princess of Burundi
CACNA1D_53783912	neoBri1	0.745115	48	0.562915	207	0.952408	Fish	Princess of Burundi
ROBO2_77590465	neoBri1	0.868181	48	0.653762	292	0.878706	Fish	Princess of Burundi
SFMBT1_52918835	neoBri1	0.063435	38	0.902055	153	0.924135	Fish	Princess of Burundi
TKT_53229224	neoBri1	0.10412	49	0.416654	105	0.356846	Fish	Princess of Burundi
WDR82_52268208	neoBri1	0.566635	49	0.339901	177	0.897679	Fish	Princess of Burundi
KIAA1524_108570666	neoBri1	0.007477	83	0.709636	781	0.82934	Fish	Princess of Burundi
NAA50_113723169	neoBri1	0.619156	49	0.520281	131	0.211679	Fish	Princess of Burundi
RABL3_120690526	neoBri1	0.315766	97	0.523758	136	0.961477	Fish	Princess of Burundi
STXBP5L_121044606	neoBri1	0.724742	48	0.408022	215	0.861674	Fish	Princess of Burundi
ZPLD1_102466094	neoBri1	0.637741	48	0.623024	166	0.937227	Fish	Princess of Burundi
PIK3R4_130729973	neoBri1	0.039356	49	0.324042	107	0.929152	Fish	Princess of Burundi
GMPS_155912186	neoBri1	0.920123	48	0.866385	78	0.92588	Fish	Princess of Burundi
LXN_158672075	neoBri1	0.312249	62	0.456584	154	0.886634	Fish	Princess of Burundi
PLS1_142695546	neoBri1	0.489155	93	0.649089	196	0.887842	Fish	Princess of Burundi
SI_164996194	neoBri1	0.501827	47	0.307952	88	0.895422	Fish	Princess of Burundi
SI_165039486	neoBri1	0.63735	49	0.8456	546	0.159812	Fish	Princess of Burundi
DGKG_186162914	neoBri1	0.195639	49	0.487107	107	0.962496	Fish	Princess of Burundi
ADD1_2906633	neoBri1	0.712014	48	0.476	141	0.808917	Fish	Princess of Burundi
GRK4_3021668	neoBri1	0.977409	48	0.787284	191	0.924655	Fish	Princess of Burundi
GRK4_3026035	neoBri1	0.059213	16	0.314163	103	0.969989	Fish	Princess of Burundi
KIAA0232_6857816	neoBri1	0.022014	51	0.899774	365	0.607115	Fish	Princess of Burundi
FRYL_48560965	neoBri1	0.42184	49	0.388032	143	0.850545	Fish	Princess of Burundi
NOA1_56972215	neoBri1	0.005682	15	0.652628	108	0.973367	Fish	Princess of Burundi
PGM2_37846218	neoBri1	0.009576	63	0.325572	130	0.878368	Fish	Princess of Burundi
RFC1_39308377	neoBri1	0.124009	17	0.701054	123	0.92069	Fish	Princess of Burundi
ADAMTS3_72307413	neoBri1	0.97242	49	0.618912	131	0.783839	Fish	Princess of Burundi
HERC6_88431034	neoBri1	0.055064	57	0.545446	135	0.913147	Fish	Princess of Burundi
WDFY3_84678375	neoBri1	0.001878	72	0.427783	116	0.819783	Fish	Princess of Burundi
KIAA1109_122272081	neoBri1	0.763292	42	0.66776	100	0.314607	Fish	Princess of Burundi
RNF175_153726670	neoBri1	0.000753	17	0.916643	124	0.951503	Fish	Princess of Burundi
CDH9_26890019	neoBri1	0.842284	49	0.414969	123	0.112478	Fish	Princess of Burundi
TRIO_14365067	neoBri1	0.201143	48	0.363227	116	0.932306	Fish	Princess of Burundi
IPO11_62528386	neoBri1	0.095611	48	0.542297	112	0.964176	Fish	Princess of Burundi
ITGA1_52888086	neoBri1	0.843853	48	0.526007	265	0.928375	Fish	Princess of Burundi
PARP8_50830902	neoBri1	0.392535	48	0.581822	156	0.633653	Fish	Princess of Burundi
HMGCR_75351766	neoBri1	0.015736	76	0.440624	102	0.958986	Fish	Princess of Burundi
RASA1_87363119	neoBri1	0.001045	97	0.512117	138	0.810323	Fish	Princess of Burundi
ZFYVE16_80450078	neoBri1	0.8398	48	0.32617	357	0.095588	Fish	Princess of Burundi
ARRDC3_91380260	neoBri1	0.995816	49	0.839839	246	0.853965	Fish	Princess of Burundi
LMNB1_126810139	neoBri1	0.886154	48	0.376977	306	0.916194	Fish	Princess of Burundi
MEGF10_127442738	neoBri1	0.002969	21	0.517468	136	0.933154	Fish	Princess of Burundi
SNX2_122802601	neoBri1	0.534578	48	0.510116	149	0.650761	Fish	Princess of Burundi
WDR36_111096165	neoBri1	0.003529	10	0.694671	135	0.889686	Fish	Princess of Burundi
CREBRF_173085084	neoBri1	0.598031	11	0.498284	237	0.876698	Fish	Princess of Burundi
CYFIP2_157301914	neoBri1	0.230487	81	0.531595	156	0.854709	Fish	Princess of Burundi
DPYSL3_147399660	neoBri1	0.068787	49	0.64819	137	0.810793	Fish	Princess of Burundi
DNAH8_38767760	neoBri1	0.00383	88	0.970605	547	0.841295	Fish	Princess of Burundi
FAM65B_24849609	neoBri1	0.084935	49	0.578546	101	0.936426	Fish	Princess of Burundi
KIAA0319_24579152	neoBri1	0.602942	70	0.42317	606	0.570012	Fish	Princess of Burundi
MAPK14_36075584	neoBri1	0.983012	48	0.487035	222	0.823243	Fish	Princess of Burundi
MSH5_31761668	neoBri1	0.157009	48	0.416925	112	0.289037	Fish	Princess of Burundi
DST_56641177	neoBri1	0.657294	49	0.680631	110	0.808333	Fish	Princess of Burundi
TFAP2B_50821476	neoBri1	0.873621	48	0.717973	531	0.845136	Fish	Princess of Burundi
TMEM63B_44137448	neoBri1	0.05088	48	0.873537	119	0.941094	Fish	Princess of Burundi
COL12A1_75116592	neoBri1	0.000924	49	0.851198	113	0.913563	Fish	Princess of Burundi
COL12A1_75205012	neoBri1	0.09085	8	0.549813	125	0.956365	Fish	Princess of Burundi
UFL1_96541046	neoBri1	0.893769	51	0.310303	189	0.825845	Fish	Princess of Burundi
FYN_111696927	neoBri1	0.075256	49	0.561145	494	0.773625	Fish	Princess of Burundi
NR2E1_108175445	neoBri1	0.097519	48	0.619622	125	0.923123	Fish	Princess of Burundi
RFX6_116930940	neoBri1	0.002262	41	0.542746	147	0.915378	Fish	Princess of Burundi
SMPDL3A_122799256	neoBri1	0.560304	48	0.386429	120	0.943468	Fish	Princess of Burundi
MED23_131614069	neoBri1	0.944418	49	0.420879	163	0.935405	Fish	Princess of Burundi
TXLNB_139259364	neoBri1	0.171307	49	0.641588	146	0.951444	Fish	Princess of Burundi
ACAT2_159764268	neoBri1	0.547984	48	0.450429	221	0.94321	Fish	Princess of Burundi
COL28A1_7359746	neoBri1	0.338088	4	0.33386	36	0.861557	Fish	Princess of Burundi
DGKB_14694786	neoBri1	0.656798	49	0.309813	140	0.963241	Fish	Princess of Burundi
VWDE_12352677	neoBri1	0.906774	49	0.363026	387	0.91081	Fish	Princess of Burundi
PPIA_44796847	neoBri1	0.965118	47	0.757618	369	0.851881	Fish	Princess of Burundi
RAPGEF5_22166695	neoBri1	0.094754	49	0.411631	106	0.952885	Fish	Princess of Burundi
ABCB1_87518685	neoBri1	0.879736	49	0.355042	179	0.756433	Fish	Princess of Burundi
ABCB1_87545644	neoBri1	0.247739	49	0.489143	279	0.391892	Fish	Princess of Burundi
CASD1_94523039	neoBri1	0.141783	48	0.541009	119	0.986013	Fish	Princess of Burundi
CUX1_102105981	neoBri1	0.264048	48	0.306267	105	0.983645	Fish	Princess of Burundi
SLC26A5_103394982	neoBri1	0.001836	26	0.460438	142	0.935536	Fish	Princess of Burundi
AHCYL2_129414897	neoBri1	0.007695	43	0.759483	119	0.986804	Fish	Princess of Burundi
CFTR_117532398	neoBri1	0.733509	48	0.389951	136	0.955828	Fish	Princess of Burundi
SLC26A3_107792634	neoBri1	0.008981	49	0.553518	101	0.942632	Fish	Princess of Burundi
AKR1D1_138099061	neoBri1	0.724847	48	0.407531	818	0.879379	Fish	Princess of Burundi
INSIG1_155307345	neoBri1	0.204734	48	0.676575	101	0.945021	Fish	Princess of Burundi
PLXNA4_132130909	neoBri1	0.651787	49	0.924542	101	0.907501	Fish	Princess of Burundi
WEE2_141723346	neoBri1	0.581242	48	0.408761	91	0.824769	Fish	Princess of Burundi
CSMD1_2950372	neoBri1	0.992138	49	0.688162	191	0.776755	Fish	Princess of Burundi
INTS10_19844484	neoBri1	0.011833	48	0.634282	112	0.926471	Fish	Princess of Burundi
NSD3_38305018	neoBri1	0.946117	49	0.391129	205	0.322581	Fish	Princess of Burundi
PREX2_68109024	neoBri1	0.112133	45	0.476112	160	0.82164	Fish	Princess of Burundi
SFRP1_41307986	neoBri1	0.801562	49	0.901895	245	0.92272	Fish	Princess of Burundi
ENPP2_119619082	neoBri1	0.599451	49	0.316491	326	0.667229	Fish	Princess of Burundi
RAD54B_94399704	neoBri1	0.931315	49	0.714308	314	0.574578	Fish	Princess of Burundi
RIMS2_103938700	neoBri1	0.513051	15	0.432092	399	0.934461	Fish	Princess of Burundi
SQLE_125015401	neoBri1	0.781234	44	0.742647	96	0.964269	Fish	Princess of Burundi
UNC13B_35236829	neoBri1	0.485022	48	0.368262	150	0.842798	Fish	Princess of Burundi
ANXA1_73169717	neoBri1	0.006023	27	0.31135	110	0.884422	Fish	Princess of Burundi
DAPK1_87684738	neoBri1	0.094641	48	0.498365	139	0.95859	Fish	Princess of Burundi
TMEM2_71732579	neoBri1	0.51731	49	0.505139	69	0.899748	Fish	Princess of Burundi
RNF20_101549261	neoBri1	0.508459	48	0.86478	110	0.918079	Fish	Princess of Burundi
COL5A1_134822598	neoBri1	0.014685	48	0.632188	109	0.877378	Fish	Princess of Burundi
RABGAP1_122996738	neoBri1	0.074228	14	0.672646	110	0.714096	Fish	Princess of Burundi
RABL6_136823905	neoBri1	0.057479	79	0.500857	107	0.950406	Fish	Princess of Burundi
STXBP1_127671368	neoBri1	0.941095	48	0.551067	92	0.895482	Fish	Princess of Burundi
NR0B1_30306701	neoBri1	0.696942	49	0.587931	203	0.912129	Fish	Princess of Burundi
RPGR_38319556	neoBri1	0.215029	49	0.441414	166	0.645931	Fish	Princess of Burundi
ALAS2_55017114	neoBri1	0.006703	18	0.870324	108	0.868621	Fish	Princess of Burundi
NKAP_119942212	neoBri1	0.793463	22	0.580962	91	0.930568	Fish	Princess of Burundi
OCRL_129582470	neoBri1	0.937141	48	0.367644	231	0.970089	Fish	Princess of Burundi
SMARCA1_129491367	neoBri1	0.86499	49	0.385261	155	0.906876	Fish	Princess of Burundi
ADGRG4_136401892	neoBri1	0.463867	48	0.434343	226	0.885617	Fish	Princess of Burundi
ATP11C_139775712	neoBri1	0.00014	49	0.816191	121	0.983879	Fish	Princess of Burundi
ABI1_26752662	amaVit1	0.424939	49	0.35187	376	0.855361	Aves	Parrot
DCLRE1C_14921697	amaVit1	0.314059	49	0.410129	134	0.956267	Aves	Parrot
NMT2_15128562	amaVit1	0.046045	82	0.642257	283	0.787879	Aves	Parrot
MYPN_68159973	amaVit1	0.535358	48	0.785545	240	0.916562	Aves	Parrot
PARD3_34399621	amaVit1	0.702077	49	0.387472	204	0.705297	Aves	Parrot
PARD3_34564782	amaVit1	0.859717	49	0.998399	302	0.964543	Aves	Parrot
DDX21_68964180	amaVit1	0.095263	66	0.527519	105	0.941675	Aves	Parrot
EXOC6_93057916	amaVit1	0.911013	48	0.572554	119	0.646693	Aves	Parrot
KIF20B_89740558	amaVit1	0.86431	48	0.354889	198	0.906445	Aves	Parrot
TNKS2_91831658	amaVit1	0.609889	48	0.378446	73	0.848014	Aves	Parrot
ACTR1A_102484553	amaVit1	0.8185	49	0.315476	171	0.785875	Aves	Parrot
NT5C2_103093442	amaVit1	0.90243	49	0.30018	113	0.211564	Aves	Parrot
TAF5_103368599	amaVit1	0.329866	47	0.73814	174	0.960676	Aves	Parrot
IPO7_9423314	amaVit1	0.781739	48	0.435587	150	0.466667	Aves	Parrot
PTDSS2_454361	amaVit1	0.065781	77	0.610863	123	0.93864	Aves	Parrot
SWAP70_9745048	amaVit1	0.627224	28	0.559609	48	0.97411	Aves	Parrot
TEAD1_12675014	amaVit1	0.070933	42	0.518829	187	0.555721	Aves	Parrot
