decoyID	species	max1	pos1	max2	pos2	d
M1AP_74647274	ponAbe2	0.034927	44	0.660653	235	0.000258
LIMS1_108671180	ponAbe2	0.049433	47	0.117926	154	0.869924
UGGT1_128135239	ponAbe2	0.002438	71	0.952424	136	0.045926
CIR1_174390740	ponAbe2	0.00245	74	0.151316	2233	0.34371
STAT1_191011600	ponAbe2	0.023261	99	0.523437	408	0.451506
DGKD_233455203	ponAbe2	0.027716	32	0.77982	1071	0.31403
SLC4A3_219637544	ponAbe2	0.018735	52	0.878735	117	0.747826
FGD5_14917479	ponAbe2	0.000422	4	0.8989	261	0.045395
MLH1_37017748	ponAbe2	0.012281	48	0.618646	123	0.00534
ZDHHC23_113948461	ponAbe2	0.003783	57	0.642707	263	0.468661
UROC1_126492841	ponAbe2	0.001924	85	0.3807	312	0.130975
ACAP2_195317946	ponAbe2	0	64	0.070341	2723	0.009112
GRK4_3026035	ponAbe2	0.008658	17	0.944667	119	0.061295
TBC1D14_7010968	ponAbe2	0.043602	57	0.672612	243	0.535193
SLC30A9_42060035	ponAbe2	0	85	0.253233	5023	0.053839
STIM2_26961145	ponAbe2	3e-06	39	0.698739	6860	0.130831
NDST3_118235545	ponAbe2	0.038899	17	0.000558	65	0.983038
FSTL5_161464211	ponAbe2	1e-06	90	0.07434	11793	0.003808
LPCAT1_1460808	ponAbe2	0.031038	63	0.636866	724	0.010989
MTMR12_32272812	ponAbe2	0.003576	38	0.338372	708	0.140359
NIPBL_36959446	ponAbe2	0.002554	81	0.035024	1226	0.016115
TTC33_40735505	ponAbe2	0	81	0.01864	10180	0.01033
WDR70_37697617	ponAbe2	5.2e-05	49	0.416874	8028	0.112166
MSH3_80673125	ponAbe2	0.02643	48	0.634996	302	0.007647
THBS4_80080414	ponAbe2	0.033037	71	0.878365	241	0.011191
LNPEP_96991995	ponAbe2	0.000377	9	0.188445	194	0.431321
CTNNA1_138781847	ponAbe2	6e-06	31	0.453977	2092	0.167339
TAF8_42073946	ponAbe2	0.029834	58	0.607229	740	0.301396
GRID2IP_6516890	ponAbe2	0.01284	96	0.106928	1813	0.244672
MAFK_1531079	ponAbe2	0.028894	10	0.56764	6779	0.098814
SNX13_17833803	ponAbe2	0.04181	43	0.04655	253	0.109626
PDAP1_99406706	ponAbe2	0.001562	24	0.28803	789	0.28715
SLC12A9_100853517	ponAbe2	0.003005	19	0.913546	177	0.384073
CSMD1_2948468	ponAbe2	0.005257	30	0.118077	114	0.661122
DECR1_90036618	ponAbe2	2e-06	99	0.051171	4457	0.00233
RIMS2_103970505	ponAbe2	9e-06	79	0.40479	3861	0.016696
HMCN2_130367063	ponAbe2	0.033505	14	0.685314	135	0.397226
DOCK11_118598531	ponAbe2	0.003286	57	0.445188	165	0.125781
NRK_105946590	ponAbe2	0.036919	48	0.210371	175	0.095668
PARD3_34564782	odoRosDiv1	2.5e-05	98	0.704086	2780	0.368471
DOCK1_126944196	odoRosDiv1	0.002142	29	0.496589	14294	0.393979
KIAA1549L_33666873	odoRosDiv1	0.023606	78	0.30533	310	0.33859
RAG1_36564000	odoRosDiv1	0.009467	74	0.163092	637	0.051325
WNK1_856945	odoRosDiv1	4e-06	49	0.326395	5545	0.484704
HPD_121862226	odoRosDiv1	0.008093	39	0.343857	540	0.69813
PNN_39175521	odoRosDiv1	0.022698	27	0.974766	128	0
C14orf159_91162440	odoRosDiv1	0.002275	12	0.3745	180	0.639908
OCA2_28019368	odoRosDiv1	0.003585	49	0.762785	136	0.13805
GANC_42309178	odoRosDiv1	0.002831	52	0.327533	619	0.459525
RLBP1_89219187	odoRosDiv1	0.039789	76	0.739538	130	0.014474
ADAT1_75621929	odoRosDiv1	0.013524	76	0.466119	308	0.279595
CMIP_81516552	odoRosDiv1	6e-06	11	0.648936	17088	0.266531
ATAD5_30861293	odoRosDiv1	0.00316	99	0.944145	185	0.860886
MED24_40027351	odoRosDiv1	3.8e-05	44	0.999262	571	0.240757
CTD-2501B8.1_63507193	odoRosDiv1	0.018841	53	0.15342	128	0.057269
MRPL58_75018103	odoRosDiv1	0.039875	83	0.66081	218	0.692484
WDR7_56743213	odoRosDiv1	6.8e-05	84	0.07971	423	0.247648
RAB3D_11339157	odoRosDiv1	0.002068	55	0.486802	857	0.334124
ESPN_6444096	odoRosDiv1	0.025287	48	0.826592	352	0.340353
PGD_10408503	odoRosDiv1	0.009444	79	0.351691	244	0.374408
NFIA_61365832	odoRosDiv1	0.004165	74	0.250671	14531	0.13711
PCSK9_55060859	odoRosDiv1	2.8e-05	7	0.9508	210	0.065193
SLC5A9_48236024	odoRosDiv1	0.024811	48	0.573814	217	0.134879
SNX27_151620045	odoRosDiv1	0.001598	32	0.019318	4257	0.463134
TNR_175331999	odoRosDiv1	0.024898	48	0.119536	328	0.229277
NVL_224291681	odoRosDiv1	0.000282	20	0.772544	808	0.760794
PRDM15_41869919	odoRosDiv1	0.015496	90	0.337013	182	0.591696
CABIN1_24113382	odoRosDiv1	0.004387	31	0.159379	1633	0.20857
SREBF2_41834067	odoRosDiv1	0.008667	80	0.910015	157	0.069519
ARHGAP15_143603729	odoRosDiv1	0.032885	19	0.421511	156	0.158879
QTRT2_114060283	odoRosDiv1	8e-05	10	0.991083	125	0.532507
PARP9_122563054	odoRosDiv1	0.001197	50	0.979474	209	0.612469
GRK4_3026035	odoRosDiv1	5.5e-05	14	0.630606	110	0.652965
HTT_3239605	odoRosDiv1	0.044136	48	0.677309	202	0.056936
ARL9_56508662	odoRosDiv1	0.005043	55	0.640031	697	0.437652
STIM2_26961145	odoRosDiv1	1.9e-05	54	0.80838	2653	0.331594
UGT2A3_68948009	odoRosDiv1	0.048049	35	0.021479	172	0.788225
RNF175_153726670	odoRosDiv1	0.03827	82	0.658781	240	0.160747
FSTL5_161464211	odoRosDiv1	1e-06	31	0.250733	958	0.465388
WDR70_37697617	odoRosDiv1	2e-06	99	0.199102	9012	0.580965
SLC30A5_69101996	odoRosDiv1	0.040334	19	0.253794	476	0.611833
THBS4_80080414	odoRosDiv1	0.033609	51	0.884374	257	0.298568
CTNNA1_138781847	odoRosDiv1	0.000633	31	0.073552	3973	0.626741
FSTL4_133208237	odoRosDiv1	0.010234	25	0.289859	216	0.291954
BTBD9_38595668	odoRosDiv1	0.000616	16	0.974288	135	0.132382
SIRT5_13580305	odoRosDiv1	0.007887	49	0.449542	523	0.334064
TAF8_42073946	odoRosDiv1	0.031667	29	0.328798	1613	0.312565
LAMA4_112157468	odoRosDiv1	0.01377	82	0.148608	2388	0.005645
AFDN_167920121	odoRosDiv1	0.023185	60	0.664105	173	0.145735
COL28A1_7359746	odoRosDiv1	0.000105	49	0.553884	112	0.42246
RAPGEF5_22166695	odoRosDiv1	0.018883	49	0.020603	326	0.389021
AGBL3_134986982	odoRosDiv1	0.000533	4	0.36195	359	0.031882
NRK_105946590	odoRosDiv1	0.043314	48	0.134262	158	0.100654
ADGRG4_136401892	odoRosDiv1	0.029899	48	0.421643	193	0.096714
PARD3_34564782	chrPic2	4e-06	47	0.041717	1160	0.935495
LIPJ_88587775	chrPic2	0.00142	2	0.787483	161	0.910665
GOLGA7B_97864816	chrPic2	0.019512	45	0.000606	175	0.875264
HELLS_94572355	chrPic2	0.006831	56	0.000276	80	0.96919
DHX32_125840401	chrPic2	0.000859	35	1.7e-05	58	0.960729
NAV2_20057115	chrPic2	0.021141	68	0.00052	88	0.984594
CCDC90B_83281102	chrPic2	0.009431	40	2.4e-05	61	0.989144
RDX_110274815	chrPic2	0.022859	94	0.538832	199	0.944274
HYOU1_119051351	chrPic2	0.03404	49	0.018334	133	0.573003
ACVRL1_51909040	chrPic2	0.018084	71	0.753	229	0.865996
PCBP2_53452714	chrPic2	0.000708	3	0.000493	27	0.963644
GLI1_57463947	chrPic2	0.019156	40	0.005883	80	0.705882
ATP6V0A2_123713105	chrPic2	0.000171	2	0.696769	147	0.961086
CPB2_46066051	chrPic2	0.003327	48	0.787996	111	0.956081
LMO7_75843425	chrPic2	0.000526	17	0.000121	49	0.973296
METTL21C_102691287	chrPic2	0.004932	73	0.000523	103	0.967742
STK24_98458986	chrPic2	0.048177	49	0.000789	73	0.965256
PNN_39175521	chrPic2	0.000157	12	0.892049	113	0.129204
TOX4_21477042	chrPic2	0.041134	20	0.883664	199	0.132565
DAAM1_59330014	chrPic2	0.032935	38	0.025286	178	0.948448
LIN52_74091137	chrPic2	0.002132	0	0.001592	28	0.987691
LRRC9_59923183	chrPic2	0.001348	3	0.000747	68	0.990647
PROX2_74861210	chrPic2	0.008825	16	0.499188	190	0.828714
C14orf159_91162440	chrPic2	0.000141	3	1e-06	23	0.993936
TRIP11_92010687	chrPic2	0.015384	28	0.000146	51	0.982983
OCA2_28019368	chrPic2	0.041552	49	0.166695	136	0.963879
SPTBN5_41868883	chrPic2	0.024832	49	0.714968	109	0.878176
CGNL1_57523281	chrPic2	0.011108	32	0.001767	52	0.98664
ACSBG1_78173876	chrPic2	0.031719	49	0.4337	114	0.812112
CORO2B_68714861	chrPic2	0.026949	48	0.000703	70	0.815385
RP11-697E2.12_90295035	chrPic2	0.008713	81	0.765277	259	0.222738
TARSL2_101722324	chrPic2	0.005018	12	6.2e-05	38	0.970572
WDR90_658723	chrPic2	0.006841	0	0.527315	102	0.55132
MYLK3_46719029	chrPic2	0.039952	49	0.469677	158	0.97537
PPP4C_30082153	chrPic2	0.006425	30	0.000582	60	0.92217
SETD1A_30958596	chrPic2	0.001006	25	0.00089	52	0.911868
SETD1A_30983542	chrPic2	0.017789	48	0.953085	101	0.75754
CNGB1_57920712	chrPic2	0.043541	32	0.004206	53	0.977007
ADAT1_75621929	chrPic2	0.005384	50	0.004035	70	0.955979
ZNRF1_75096324	chrPic2	0.000918	70	0.807111	133	0.929369
MYH13_10370145	chrPic2	0.003188	53	0.00199	85	0.983296
CNTNAP1_42688128	chrPic2	0.012011	41	0.360071	110	0.511226
KRT40_40982495	chrPic2	0.039666	2	0.000106	45	0.923642
LIG3_34990147	chrPic2	0.004913	48	0.614745	133	0.902718
CTD-2501B8.1_63507193	chrPic2	0.000734	7	1e-06	35	0.837004
TSPOAP1_58324381	chrPic2	0.029432	39	0.677556	648	0.33651
ITGB4_75739824	chrPic2	0.000437	12	4.6e-05	56	0.772894
MRPL58_75013195	chrPic2	0.000586	94	0.82294	146	0.964452
MRPL58_75018103	chrPic2	0.009016	30	0.00426	61	0.973293
LAMA1_6994254	chrPic2	0.003512	54	0.018578	110	0.918967
CEP192_13048537	chrPic2	0.002975	30	0.000145	62	0.989733
CPAMD8_17026243	chrPic2	0.044639	7	0.003525	58	0.961728
FZR1_3527120	chrPic2	0.048742	10	0.286884	210	0.386807
MEGF8_42344410	chrPic2	0.002114	51	0.01178	166	0.27897
RPS11_49497001	chrPic2	0.001951	19	0.000423	60	0.915956
ANKRD65_1420728	chrPic2	0.004981	95	0.710985	370	0.520059
KLHL17_960943	chrPic2	0.009016	79	0.013187	136	0.582064
NPHP4_5906728	chrPic2	0.027679	63	0.000941	99	0.909091
TTC34_2644664	chrPic2	4.1e-05	7	2.2e-05	54	0.938664
RPA2_27895296	chrPic2	0.017812	70	0.017018	122	0.95122
TEKT2_36087395	chrPic2	0.010322	48	0.000439	108	0.50885
DNASE2B_84399192	chrPic2	0.028223	53	8.4e-05	76	0.975831
CREB3L4_153973145	chrPic2	0.023752	48	0.397833	151	0.260465
KIAA0907_155931838	chrPic2	0.018368	49	0.270623	107	0.96916
RUSC1_155330131	chrPic2	0.000158	29	8.7e-05	64	0.9708
SPTA1_158650556	chrPic2	0.005191	83	0.002327	124	0.913043
TNN_175087992	chrPic2	0.021936	32	0.007574	118	0.984408
TRMT1L_185155429	chrPic2	0.007905	20	0.000552	59	0.976729
KCTD3_215570221	chrPic2	0.049704	40	0.001576	67	0.985121
REN_204163681	chrPic2	0.00561	29	0.000915	74	0.981118
GALNT2_230276900	chrPic2	0.026181	48	0.028512	106	0.977052
TOP1_41078881	chrPic2	0.003024	5	0.002144	34	0.967007
COL9A3_62826966	chrPic2	0.000817	12	0.609471	101	0.393064
LSM14B_62133706	chrPic2	0.001686	17	4e-06	41	0.946565
SPO11_57343310	chrPic2	0.013085	48	0.002528	69	0.801336
MORC3_36367106	chrPic2	0.00038	26	1.3e-05	49	0.988813
MED15_20568948	chrPic2	0.030071	40	0.361138	541	0.956244
CHADL_41240480	chrPic2	0.038773	90	0.396026	364	0.507396
SMC6_17744185	chrPic2	0.00452	45	0.000352	66	0.976406
QPCT_37349760	chrPic2	0.041901	62	0.000172	91	0.987929
LYPD1_132669495	chrPic2	4.3e-05	11	0.963718	189	0.485437
MAP3K19_135024120	chrPic2	0.002415	3	0.002165	31	0.963372
SCTR_119453131	chrPic2	0.000696	1	6.9e-05	34	0.960949
ARHGAP15_143603729	chrPic2	0.04119	65	0.406134	646	0.623689
KYNU_142879424	chrPic2	0.024344	14	0.019492	135	0.981844
STAT1_190984802	chrPic2	0.016496	48	0.000647	86	0.926737
STAT1_191011600	chrPic2	0.038527	27	7.9e-05	64	0.982039
CFAP65_219021046	chrPic2	0.024303	54	0.05182	131	0.887002
TRAF3IP1_238344180	chrPic2	0.038919	4	0.035556	212	0.923265
SATB1_18383208	chrPic2	0.005304	49	0.126752	389	0.685144
SLC6A1_11016044	chrPic2	0.029415	7	0.43173	112	0.85323
FAM3D_58646331	chrPic2	0.013128	40	3e-06	64	0.98178
MAGI1_65438336	chrPic2	0.005823	44	0.000194	65	0.975458
POC1A_52153966	chrPic2	0.022323	10	0.010174	64	0.957948
RFT1_53121213	chrPic2	0.004697	48	0.007397	109	0.929054
BBX_107747473	chrPic2	0.010546	9	0.004968	38	0.971965
POPDC2_119643048	chrPic2	0.049798	28	0.010758	59	0.880531
ZDHHC23_113948461	chrPic2	0.000342	2	0.992547	230	0.059829
PARP9_122563054	chrPic2	0.009247	97	0.100459	278	0.939105
TFDP2_142098539	chrPic2	0.000451	38	5.3e-05	83	0.990351
GRK4_3026035	chrPic2	0.016758	16	0.000671	66	0.98454
MAEA_1325045	chrPic2	0.013514	69	0.980042	363	0.415741
ARL9_56508662	chrPic2	0.001531	15	0.000497	41	0.987703
RFC1_39325814	chrPic2	0.000315	7	0.000135	51	0.982737
FRAS1_78282156	chrPic2	0.006669	70	0.118139	162	0.881481
ARHGEF38_105658794	chrPic2	0.045761	33	0.008387	54	0.97551
SLC9B2_103074284	chrPic2	0.038232	26	7.8e-05	62	0.991945
RNF175_153726670	chrPic2	0.000469	20	0.967462	350	0.842213
HPF1_169756127	chrPic2	0.001625	39	0.001484	63	0.982653
LPCAT1_1458281	chrPic2	0.029938	22	0.025267	843	0.507981
SPEF2_35793920	chrPic2	0.041762	48	0.782416	158	0.886585
CETN3_90406491	chrPic2	0.044486	49	0.528209	108	0.862362
ERAP2_96897964	chrPic2	0.034524	73	0.000395	93	0.950834
LVRN_116000143	chrPic2	0.025125	49	0.003159	96	0.767886
CTNNA1_138781847	chrPic2	0.000353	28	0.000311	48	0.997264
PCDH12_141948354	chrPic2	0.001664	84	0.00134	124	0.965101
RAD50_132641509	chrPic2	0.004606	57	0.000752	102	0.92726
NDST1_150527616	chrPic2	0.049177	48	0.665215	125	0.962999
BTBD9_38595668	chrPic2	0.035969	47	0.017664	149	0.853991
NOTCH4_32219000	chrPic2	0.004033	30	0.000709	61	0.909608
PRICKLE4_41782161	chrPic2	0.003487	9	0.00018	62	0.969118
COL19A1_70135143	chrPic2	0.005991	6	0.90301	172	0.91627
LAMA4_112157468	chrPic2	0.004332	32	0.579302	147	0.928226
SOGA3_127448100	chrPic2	0.048388	72	0.069321	166	0.919266
LPA_160532311	chrPic2	0.006004	14	0.00448	38	0.91475
COL28A1_7359746	chrPic2	0.01639	34	0.000211	57	0.954248
PDAP1_99406706	chrPic2	0.01471	4	0.001999	38	0.98533
MGAM_142035771	chrPic2	0.005238	58	0.000307	102	0.915849
ELP3_28095954	chrPic2	0.004111	21	0.001986	64	0.982615
HMBOX1_28967032	chrPic2	0.002451	22	0.000307	70	0.988482
SH2D4A_19362991	chrPic2	0.030683	54	0.000435	104	0.962885
MYC_127737473	chrPic2	0.000668	40	0.978998	135	0.629716
TG_132964957	chrPic2	0.002162	20	2.7e-05	53	0.981585
TMEM8B_35834377	chrPic2	0.000747	40	0.000371	69	0.980452
C5_120965018	chrPic2	0.036115	40	0.000959	73	0.983398
COL5A1_134822598	chrPic2	0.032195	31	0.548127	229	0.749471
PMPCA_136410819	chrPic2	0.000822	7	0.000112	45	0.957227
RABL6_136823905	chrPic2	0.001123	12	0.629446	111	0.441839
TSC1_132934779	chrPic2	0.020295	16	9.7e-05	59	0.989966
GDPD2_70424097	chrPic2	0.010901	6	0.255889	370	0.554965
SYTL4_100690782	chrPic2	0.020512	44	0.110081	118	0.788732
FMR1_147937894	chrPic2	0.041677	33	0.181692	145	0.152429
PARD3_34564782	ailMel1	0.000202	0	0.591364	2455	0.400827
LIPJ_88587775	ailMel1	0.001784	48	0.54983	431	0.22516
DOCK1_126944196	ailMel1	1.9e-05	33	0.499417	16251	0.478272
NAV2_20057115	ailMel1	0.019269	37	0.419647	325	0.074087
PTDSS2_454361	ailMel1	0.003993	3	0.96108	383	0.528814
TEAD1_12675014	ailMel1	0.041	51	0.005844	115	0.817236
KIAA1549L_33666873	ailMel1	0.00014	66	0.901544	149	0.37999
RAG1_36564000	ailMel1	0.015301	30	0.354087	820	0.051746
WNK1_856945	ailMel1	9.8e-05	0	0.067392	4684	0.521126
PCBP2_53452714	ailMel1	0.041103	40	0.523516	293	0.183007
ATP23_57946829	ailMel1	0.000942	97	0.553098	224	0.483895
RNF10_120546295	ailMel1	0.035869	44	0.838107	224	0.495709
BRCA2_32330575	ailMel1	0.029482	2	0.000271	212	0.822373
DOCK9_98832386	ailMel1	0.009805	10	0.553541	105	0.032495
PNN_39175521	ailMel1	0.005467	27	0.986432	128	0.00708
PYGL_50941046	ailMel1	0.003313	38	0.972061	286	0.356275
LRRC9_59923183	ailMel1	0.001246	15	0.949599	416	0.191238
OCA2_28019368	ailMel1	0.005277	49	0.794746	124	0.1571
GANC_42309178	ailMel1	0.000186	48	0.738744	133	0.451769
MTHFS_79889556	ailMel1	0.049228	49	0.857607	191	0.632222
RLBP1_89219187	ailMel1	0.040493	22	0.864264	123	0.032895
CAPN15_528231	ailMel1	0.003869	62	0.512538	302	0.600166
ADAT1_75621929	ailMel1	0.025278	82	0.492018	918	0.208209
CMIP_81516552	ailMel1	8e-06	70	0.468448	94563	0.291919
DNAAF1_84171817	ailMel1	0.001233	72	0.413347	139	0.897103
ATAD5_30861293	ailMel1	0.000611	42	0.937885	184	0.882274
CTD-2501B8.1_63507193	ailMel1	0.008667	53	0.150043	128	0.052863
WIPI1_68424012	ailMel1	0.00836	49	0.216423	360	0.333333
ASPSCR1_81995775	ailMel1	0.016475	72	0.104062	171	0.69967
WDR7_56743213	ailMel1	4e-06	44	0.072742	5084	0.313945
UPF1_18845817	ailMel1	0.013986	27	0.926711	137	0.460111
PGD_10408503	ailMel1	0.016039	18	0.314801	487	0.371445
NFIA_61365832	ailMel1	1.9e-05	8	0.304954	14131	0.154108
PCSK9_55060859	ailMel1	0.006512	54	0.29775	479	0.079006
SNX27_151620045	ailMel1	0.005641	70	0.045932	6372	0.481718
ATP1A4_160185492	ailMel1	0.004355	51	0.128249	692	0.593829
GALNT2_230276900	ailMel1	0.006927	11	0.38945	1114	0.484598
GNPAT_231266731	ailMel1	0.000231	30	0.949839	225	0.130562
L3MBTL1_43514844	ailMel1	0.009932	2	0.002961	44	0.522659
UBE2C_45813410	ailMel1	0.026504	37	0.734913	387	0.209743
PRDM15_41870968	ailMel1	0.024883	31	0.40752	182	0.004167
PWP2_44107859	ailMel1	0.022218	68	0.660753	211	0.638956
CABIN1_24113382	ailMel1	0.006191	64	0.06582	981	0.293821
SH3BP1_37651175	ailMel1	6.3e-05	55	0.980438	108	0.687817
SREBF2_41834067	ailMel1	0.024076	80	0.910294	157	0.071301
APOB_21043805	ailMel1	0.002866	22	0.14205	164	0.498783
GRHL1_9952294	ailMel1	0.000606	11	0.169769	316	0.076266
MFSD2B_24012025	ailMel1	0.000575	65	0.801129	225	0.315262
ARHGAP15_143603729	ailMel1	0.044868	19	0.364048	157	0.147244
QTRT2_114060283	ailMel1	0.010096	10	0.797842	675	0.530077
TMEM39A_119449891	ailMel1	0.032282	49	0.147823	145	0.411125
PARP9_122563054	ailMel1	0.010026	64	0.768949	383	0.689727
GRK4_3026035	ailMel1	0.000288	27	0.302496	110	0.678065
ARL9_56508662	ailMel1	0.009363	40	0.475203	651	0.489435
STIM2_26961145	ailMel1	4.6e-05	85	0.792311	2570	0.396334
RNF175_153726670	ailMel1	0.013999	21	0.298301	960	0.214026
LPCAT1_1460808	ailMel1	0.007834	27	0.415371	221	0.728571
WDR70_37697617	ailMel1	0	3	0.054386	2425	0.606615
KCNN2_114361688	ailMel1	0.022795	39	0.68072	221	0.236842
BTBD9_38595668	ailMel1	0.001494	16	0.743194	152	0.009734
TAF8_42073946	ailMel1	0.002564	22	0.878565	190	0.317976
LAMA4_112157468	ailMel1	0.025029	32	0.216131	2333	0.027823
ARFGEF3_138335401	ailMel1	0.005254	6	0.518904	165	0.302075
AFDN_167920121	ailMel1	0.007587	48	0.888357	166	0.2477
COL28A1_7359746	ailMel1	0.001331	98	0.54337	887	0.033868
DNAH11_21746991	ailMel1	0.048039	48	0.707582	175	0.275795
MAFK_1531079	ailMel1	0.015496	17	0.524595	670	0.310217
AGBL3_134986982	ailMel1	0.000309	80	0.591253	360	0.034215
PMPCA_136410819	ailMel1	0.00018	83	0.906543	171	0.431416
RAPGEF1_131590460	ailMel1	0.00176	5	0.560573	277	0.24141
NRK_105946590	ailMel1	0.034614	48	0.333041	162	0.266127
ANKRD16_5878344	falPer1	0.002695	16	0.002038	44	0.96918
GTPBP4_990430	falPer1	0.006461	17	0.661924	127	0.944335
ARMC4_27987152	falPer1	0.026299	49	0.296425	119	0.944127
KIF20B_89728738	falPer1	7.3e-05	12	4.7e-05	55	0.954135
LIPJ_88587775	falPer1	0.001606	31	0.000755	66	0.966576
NUDT13_73123987	falPer1	0.001366	21	1e-06	44	0.977534
COL17A1_104053364	falPer1	0.011579	11	0.010947	51	0.926387
COL17A1_104074714	falPer1	0.01376	27	0.000795	51	0.957565
CWF19L1_100261537	falPer1	6.3e-05	13	2.4e-05	34	0.946757
HELLS_94572355	falPer1	0.000792	12	0.000144	58	0.977558
DOCK1_126944196	falPer1	0.004552	99	0.253504	1050	0.979827
NAV2_20057115	falPer1	0.034683	42	0.000195	69	0.987883
SPON1_14254955	falPer1	0.001617	50	0.000659	80	0.88878
TEAD1_12675014	falPer1	0.008783	41	0.060315	139	0.756315
TRIM66_8623160	falPer1	0.008072	52	0.003526	76	0.943074
ARL2_65020323	falPer1	4.5e-05	86	0.998506	125	0.582399
KIAA1549L_33666873	falPer1	0.00954	22	0.384516	475	0.624199
TKFC_61344032	falPer1	0.024658	93	0.109055	150	0.370656
CCDC90B_83281102	falPer1	0.006122	11	0.005984	46	0.989319
KDM2A_67248675	falPer1	0.032115	99	0.038155	132	0.923925
TBX10_67631993	falPer1	0.013932	17	0.836546	107	0.308429
MMP20_102622360	falPer1	5.7e-05	19	1.8e-05	46	0.993805
RDX_110274815	falPer1	0.000838	22	0.000701	42	0.99162
DSCAML1_117431798	falPer1	0.002696	85	0.000128	108	0.847645
PHLDB1_118611138	falPer1	0.000948	11	0.696932	251	0.902827
VPS11_119068372	falPer1	0.0184	27	6.5e-05	63	0.946262
WNK1_878836	falPer1	0.028892	15	0.202185	117	0.89771
C2CD5_22454436	falPer1	0.046093	49	0.871343	130	0.904856
PIK3C2G_18493764	falPer1	0.018541	28	0.289088	680	0.678835
SLCO1A2_21305384	falPer1	0.044406	19	0.130909	106	0.953469
CCNT1_48716415	falPer1	0.039328	19	0.032819	75	0.954524
PCBP2_53452714	falPer1	7.8e-05	12	1.5e-05	41	0.981209
TNS2_53047372	falPer1	0.00073	48	0.966033	563	0.811043
ATP23_57944991	falPer1	0.016388	4	0.596968	127	0.964565
ATP23_57946829	falPer1	0.001603	21	0.001385	49	0.948023
AVIL_57813710	falPer1	0.01335	84	0.002182	163	0.800484
LRP1_57176472	falPer1	0.003654	74	0.070984	104	0.866409
SDR9C7_56932326	falPer1	0.003377	64	5.6e-05	99	0.972028
BRAP_111666821	falPer1	0.009338	49	0.953597	295	0.746701
MVK_109581005	falPer1	0.040777	37	0.005596	85	0.928248
PWP1_107704280	falPer1	0.022064	48	0.000855	107	0.888664
GOLGA3_132777430	falPer1	0.015898	29	5e-06	49	0.924332
RNF10_120573860	falPer1	1.5e-05	6	0.745575	117	0.95178
RXFP2_31763689	falPer1	0.048172	80	0.000134	108	0.967007
CDADC1_49258698	falPer1	0.023169	49	0.012194	71	0.978323
CPB2_46066051	falPer1	0.000225	33	0.591773	121	0.948574
METTL21C_102691287	falPer1	0.001216	27	4.3e-05	54	0.982872
TUBGCP3_112561445	falPer1	0.018375	13	0.003931	62	0.984165
PNN_39175521	falPer1	8.7e-05	23	0.746653	119	0.778761
ATP6V1D_67357079	falPer1	0.006691	83	0.036762	108	0.983026
PROX2_74861210	falPer1	0.007865	25	0.48833	810	0.853207
RDH12_67723003	falPer1	0.005634	11	0.002418	33	0.967222
TRIP11_92010687	falPer1	0.001709	0	0.001121	98	0.966584
AQR_34896454	falPer1	0.048178	61	0.001403	94	0.965549
FMN1_32910178	falPer1	0.000231	26	6.4e-05	52	0.962387
HERC2_28220279	falPer1	0.0272	49	0.023995	106	0.899947
OCA2_27954218	falPer1	0.042258	49	0.001499	80	0.966706
DUOX1_45138294	falPer1	0.000198	26	8.8e-05	47	0.956522
ATP8B4_49984640	falPer1	0.025503	40	0.000103	82	0.982567
DENND4A_65674349	falPer1	0.04317	64	0.092553	180	0.928924
MESP1_89750442	falPer1	0.023525	17	0.007826	56	0.602632
RP11-697E2.12_90295035	falPer1	0.014913	4	0.624797	253	0.218097
NUBP1_10749372	falPer1	0.004005	6	0.002409	30	0.989691
UBALD1_4613085	falPer1	0.000151	9	0.746302	113	0.726368
ABCC1_16104011	falPer1	0.001322	10	0.000165	30	0.987133
CNGB1_57920712	falPer1	0.0437	10	0.001344	86	0.952246
DPEP3_67979417	falPer1	0.019117	75	0.005289	109	0.89739
OGFOD1_56452548	falPer1	0.001996	52	8.8e-05	76	0.95047
ADAT1_75621929	falPer1	5.6e-05	5	1e-06	28	0.982748
SPIRE2_89861285	falPer1	0.001014	21	0.00029	51	0.979489
MINK1_4885394	falPer1	0.012145	48	0.355521	101	0.797927
MYBBP1A_4542813	falPer1	9.4e-05	49	0.531734	100	0.366667
MYH13_10370145	falPer1	0.042025	13	0.005216	37	0.987288
ATAD5_30861293	falPer1	0.042436	11	0.021906	75	0.974952
CWC25_38809886	falPer1	0.01499	29	0.003879	78	0.893883
KSR1_27605175	falPer1	0.008524	17	0.005755	62	0.915423
ACE_63483786	falPer1	0.027727	48	0.555483	104	0.601542
PSMD12_67358773	falPer1	0.048829	17	0.092581	123	0.982647
TTLL6_48788334	falPer1	0.030734	55	0.007213	96	0.949261
ITGB4_75739824	falPer1	0.004796	13	6.7e-05	60	0.765568
TBCD_82910295	falPer1	0.006433	54	0.916317	173	0.928599
LAMA1_7037796	falPer1	0.021182	49	0.004255	76	0.904927
CEP192_13048537	falPer1	0.018823	23	9.7e-05	55	0.990035
LAMA3_23778878	falPer1	0.018118	73	0.000123	102	0.984159
RTTN_70068468	falPer1	0.044543	3	0.636981	120	0.911903
CALR3_16494710	falPer1	0.036225	43	0.003794	77	0.965145
CC2D1A_13923281	falPer1	0.034013	23	0.017519	70	0.968115
CPAMD8_17026243	falPer1	0.000648	20	0.000331	59	0.984557
